model,quantization,num_claims,empty_claims,num_tokens,topic,cat,f1@median
llama3.1_8b,awq-int4,29,False,332,Robert Whittaker (fighter),very freq,0.19444444444444448
llama3.1_8b,awq-int4,42,False,532,Ralph Macchio,very freq,0.4705882352941176
llama3.1_8b,awq-int4,51,False,530,Joji (musician),very freq,0.48936170212765956
llama3.1_8b,awq-int4,63,False,672,Dr. Dre,very freq,0.6981132075471699
llama3.1_8b,awq-int4,0,True,0,Nelson Mandela,very freq,0.0
llama3.1_8b,awq-int4,77,False,717,Idi Amin,very freq,0.6166666666666667
llama3.1_8b,bf16,0,True,0,Fumiko Kaneko,medium,0.0
llama3.1_8b,bf16,26,False,240,Jeff Beukeboom,medium,0.2318840579710145
llama3.1_8b,bf16,0,True,0,Marli Renfro,medium,0.0
llama3.1_8b,bf16,0,True,0,Gubby Allen,medium,0.0
llama3.1_8b,bf16,0,True,0,"Tracy Somerset, Duchess of Beaufort",medium,0.0
llama3.1_8b,bf16,30,False,330,Phil Vickery (rugby union),medium,0.1095890410958904
llama3.1_8b,bf16,41,False,402,Joe McGinniss,medium,0.45238095238095233
llama3.1_8b,bf16,41,False,371,George Eacker,medium,0.04761904761904762
llama3.1_8b,bf16,43,False,436,Yuu Watase,medium,0.4186046511627907
llama3.1_8b,bf16,47,False,565,Bobby Thomson,medium,0.11111111111111112
llama3.1_8b,bf16,44,False,447,Fifi Cooper,medium,0.20689655172413796
llama3.1_8b,bf16,0,True,0,Charmion King,medium,0.0
llama3.1_8b,bf16,37,False,384,Pogo (musician),medium,0.025
llama3.1_8b,bf16,0,True,0,Sam Michael,medium,0.0
llama3.1_8b,bf16,0,True,0,Andreea Marin,medium,0.0
llama3.1_8b,bf16,0,True,0,Frank Middlemass,medium,0.0
llama3.1_8b,bf16,31,False,387,Billy Snedden,medium,0.027027027027027025
llama3.1_8b,bf16,0,True,0,Loo Kum Zee,very rare,0.0
llama3.1_8b,bf16,0,True,0,Daniel Alexander Cameron,very rare,0.0
llama3.1_8b,bf16,0,True,0,Sandra Pisani,very rare,0.0
llama3.1_8b,bf16,0,True,0,Settimo Mineo,very rare,0.0
llama3.1_8b,bf16,21,False,253,Shin Jea-hwan,very rare,0.0
llama3.1_8b,bf16,0,True,0,Francisco Urroz,very rare,0.0
llama3.1_8b,bf16,0,True,0,Martha Cunz,very rare,0.0
llama3.1_8b,bf16,27,False,259,Mateo Correa Magallanes,very rare,0.3142857142857143
llama3.1_8b,bf16,0,True,0,Annie Landouw,very rare,0.0
llama3.1_8b,bf16,0,True,0,Michael Folorunsho,very rare,0.0
llama3.1_8b,bf16,0,True,0,Billy Conigliaro,very rare,0.0
llama3.1_8b,bf16,0,True,0,Kion Smith,very rare,0.0
llama3.1_8b,bf16,0,True,0,Rui Campos,very rare,0.0
llama3.1_8b,bf16,0,True,0,Grayston Burgess,very rare,0.0
llama3.1_8b,bf16,0,True,0,Sayaka Ando,very rare,0.0
llama3.1_8b,bf16,0,True,0,Michael H. Schneider Sr.,very rare,0.0
llama3.1_8b,bf16,0,True,0,Raffaele Maiello,very rare,0.0
llama3.1_8b,bf16,40,False,389,Kaká,very freq,0.5060240963855422
llama3.1_8b,bf16,67,False,744,George Washington,very freq,0.7818181818181819
llama3.1_8b,bf16,52,False,634,Quincy Jones,very freq,0.631578947368421
llama3.1_8b,bf16,40,False,490,Stephanie Beatriz,very freq,0.3373493975903615
llama3.1_8b,bf16,29,False,377,Eric Winter,very freq,0.2222222222222222
llama3.1_8b,bf16,62,False,698,Bob Marley,very freq,0.7047619047619047
llama3.1_8b,bf16,83,False,842,Fidel Castro,very freq,0.6825396825396826
llama3.1_8b,bf16,72,False,714,PewDiePie,very freq,0.591304347826087
llama3.1_8b,bf16,44,False,439,Sage Stallone,very freq,0.3448275862068966
llama3.1_8b,bf16,57,False,621,Idris Elba,very freq,0.4599999999999999
llama3.1_8b,bf16,43,False,475,Robert Whittaker (fighter),very freq,0.3488372093023256
llama3.1_8b,bf16,32,False,457,Ralph Macchio,very freq,0.31999999999999995
llama3.1_8b,bf16,55,False,487,Joji (musician),very freq,0.4693877551020408
llama3.1_8b,bf16,68,False,683,Dr. Dre,very freq,0.7027027027027025
llama3.1_8b,bf16,78,False,877,Nelson Mandela,very freq,0.8091603053435115
llama3.1_8b,bf16,59,False,589,Idi Amin,very freq,0.6666666666666667
llama3.1_8b,bnb-int4,0,True,0,Fumiko Kaneko,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Jeff Beukeboom,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Marli Renfro,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Gubby Allen,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,"Tracy Somerset, Duchess of Beaufort",medium,0.0
llama3.1_8b,bnb-int4,26,False,296,Phil Vickery (rugby union),medium,0.11594202898550725
llama3.1_8b,bnb-int4,46,False,442,Joe McGinniss,medium,0.2696629213483146
llama3.1_8b,bnb-int4,5,False,28,George Eacker,medium,0.041666666666666664
llama3.1_8b,bnb-int4,29,False,335,Yuu Watase,medium,0.38888888888888895
llama3.1_8b,bnb-int4,31,False,329,Bobby Thomson,medium,0.13513513513513514
llama3.1_8b,bnb-int4,39,False,455,Fifi Cooper,medium,0.07317073170731707
llama3.1_8b,bnb-int4,0,True,0,Charmion King,medium,0.0
llama3.1_8b,bnb-int4,32,False,366,Pogo (musician),medium,0.2666666666666667
llama3.1_8b,bnb-int4,0,True,0,Sam Michael,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Andreea Marin,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Frank Middlemass,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Billy Snedden,medium,0.0
llama3.1_8b,bnb-int4,0,True,0,Loo Kum Zee,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Sandra Pisani,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Settimo Mineo,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Shin Jea-hwan,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Francisco Urroz,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Martha Cunz,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Mateo Correa Magallanes,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Annie Landouw,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Michael Folorunsho,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Billy Conigliaro,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Kion Smith,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Rui Campos,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Grayston Burgess,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Sayaka Ando,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Michael H. Schneider Sr.,very rare,0.0
llama3.1_8b,bnb-int4,0,True,0,Raffaele Maiello,very rare,0.0
llama3.1_8b,bnb-int4,35,False,335,Kaká,very freq,0.4615384615384615
llama3.1_8b,bnb-int4,83,False,1209,George Washington,very freq,0.7424242424242424
llama3.1_8b,bnb-int4,66,False,723,Quincy Jones,very freq,0.4220183486238532
llama3.1_8b,bnb-int4,32,False,369,Stephanie Beatriz,very freq,0.24
llama3.1_8b,bnb-int4,20,False,271,Eric Winter,very freq,0.15873015873015872
llama3.1_8b,bnb-int4,77,False,1046,Bob Marley,very freq,0.8062015503875969
llama3.1_8b,bnb-int4,93,False,982,Fidel Castro,very freq,0.76
llama3.1_8b,bnb-int4,54,False,622,PewDiePie,very freq,0.5360824742268042
llama3.1_8b,bnb-int4,29,False,330,Sage Stallone,very freq,0.1111111111111111
llama3.1_8b,bnb-int4,49,False,520,Idris Elba,very freq,0.43478260869565216
llama3.1_8b,bnb-int4,24,False,254,Robert Whittaker (fighter),very freq,0.1791044776119403
llama3.1_8b,bnb-int4,40,False,474,Ralph Macchio,very freq,0.5060240963855422
llama3.1_8b,bnb-int4,61,False,523,Joji (musician),very freq,0.6153846153846153
llama3.1_8b,bnb-int4,74,False,802,Dr. Dre,very freq,0.6666666666666665
llama3.1_8b,bnb-int4,74,False,891,Nelson Mandela,very freq,0.7563025210084033
llama3.1_8b,bnb-int4,74,False,682,Idi Amin,very freq,0.5470085470085471
llama3.1_8b,fp8,0,True,0,Fumiko Kaneko,medium,0.0
llama3.1_8b,fp8,20,False,200,Jeff Beukeboom,medium,0.12698412698412698
llama3.1_8b,fp8,0,True,0,Marli Renfro,medium,0.0
llama3.1_8b,fp8,0,True,0,Gubby Allen,medium,0.0
llama3.1_8b,fp8,0,True,0,"Tracy Somerset, Duchess of Beaufort",medium,0.0
llama3.1_8b,fp8,40,False,420,Phil Vickery (rugby union),medium,0.19277108433734938
llama3.1_8b,fp8,40,False,391,Joe McGinniss,medium,0.38554216867469876
llama3.1_8b,fp8,40,False,456,George Eacker,medium,0.12048192771084337
llama3.1_8b,fp8,41,False,469,Yuu Watase,medium,0.45238095238095233
llama3.1_8b,fp8,42,False,431,Bobby Thomson,medium,0.2352941176470588
llama3.1_8b,fp8,41,False,370,Fifi Cooper,medium,0.14285714285714285
llama3.1_8b,fp8,0,True,0,Charmion King,medium,0.0
llama3.1_8b,fp8,33,False,300,Pogo (musician),medium,0.39473684210526316
llama3.1_8b,fp8,0,True,0,Sam Michael,medium,0.0
llama3.1_8b,fp8,0,True,0,Andreea Marin,medium,0.0
llama3.1_8b,fp8,19,False,158,Frank Middlemass,medium,0.19354838709677416
llama3.1_8b,fp8,31,False,333,Billy Snedden,medium,0.13513513513513514
llama3.1_8b,fp8,0,True,0,Loo Kum Zee,very rare,0.0
llama3.1_8b,fp8,0,True,0,Daniel Alexander Cameron,very rare,0.0
llama3.1_8b,fp8,0,True,0,Sandra Pisani,very rare,0.0
llama3.1_8b,fp8,0,True,0,Settimo Mineo,very rare,0.0
llama3.1_8b,fp8,19,False,176,Shin Jea-hwan,very rare,0.0
llama3.1_8b,fp8,0,True,0,Francisco Urroz,very rare,0.0
llama3.1_8b,fp8,0,True,0,Martha Cunz,very rare,0.0
llama3.1_8b,fp8,14,False,146,Mateo Correa Magallanes,very rare,0.07017543859649122
llama3.1_8b,fp8,0,True,0,Annie Landouw,very rare,0.0
llama3.1_8b,fp8,0,True,0,Michael Folorunsho,very rare,0.0
llama3.1_8b,fp8,0,True,0,Billy Conigliaro,very rare,0.0
llama3.1_8b,fp8,0,True,0,Kion Smith,very rare,0.0
llama3.1_8b,fp8,0,True,0,Rui Campos,very rare,0.0
llama3.1_8b,fp8,0,True,0,Grayston Burgess,very rare,0.0
llama3.1_8b,fp8,0,True,0,Sayaka Ando,very rare,0.0
llama3.1_8b,fp8,0,True,0,Michael H. Schneider Sr.,very rare,0.0
llama3.1_8b,fp8,0,True,0,Raffaele Maiello,very rare,0.0
llama3.1_8b,fp8,40,False,457,Kaká,very freq,0.6265060240963854
llama3.1_8b,fp8,73,False,876,George Washington,very freq,0.7833333333333334
llama3.1_8b,fp8,54,False,667,Quincy Jones,very freq,0.7010309278350516
llama3.1_8b,fp8,35,False,371,Stephanie Beatriz,very freq,0.20512820512820512
llama3.1_8b,fp8,34,False,475,Eric Winter,very freq,0.2337662337662338
llama3.1_8b,fp8,76,False,891,Bob Marley,very freq,0.8396946564885496
llama3.1_8b,fp8,76,False,804,Fidel Castro,very freq,0.7741935483870968
llama3.1_8b,fp8,75,False,701,PewDiePie,very freq,0.576271186440678
llama3.1_8b,fp8,41,False,444,Sage Stallone,very freq,0.380952380952381
llama3.1_8b,fp8,45,False,602,Idris Elba,very freq,0.5227272727272726
llama3.1_8b,fp8,56,False,644,Robert Whittaker (fighter),very freq,0.3838383838383838
llama3.1_8b,fp8,39,False,448,Ralph Macchio,very freq,0.46341463414634154
llama3.1_8b,fp8,53,False,581,Joji (musician),very freq,0.3541666666666667
llama3.1_8b,fp8,67,False,745,Dr. Dre,very freq,0.7090909090909091
llama3.1_8b,fp8,98,False,1091,Nelson Mandela,very freq,0.782608695652174
llama3.1_8b,fp8,69,False,713,Idi Amin,very freq,0.4821428571428572
llama3.1_8b,gptq-int4,0,True,0,Fumiko Kaneko,medium,0.0
llama3.1_8b,gptq-int4,0,True,0,Jeff Beukeboom,medium,0.0
llama3.1_8b,gptq-int4,0,True,0,Marli Renfro,medium,0.0
llama3.1_8b,gptq-int4,0,True,0,Gubby Allen,medium,0.0
llama3.1_8b,gptq-int4,0,True,0,"Tracy Somerset, Duchess of Beaufort",medium,0.0
llama3.1_8b,gptq-int4,37,False,320,Phil Vickery (rugby union),medium,0.125
llama3.1_8b,gptq-int4,36,False,483,Joe McGinniss,medium,0.27848101265822783
llama3.1_8b,gptq-int4,0,True,0,George Eacker,medium,0.0
llama3.1_8b,gptq-int4,32,False,300,Yuu Watase,medium,0.29333333333333333
llama3.1_8b,gptq-int4,40,False,451,Bobby Thomson,medium,0.24096385542168675
llama3.1_8b,gptq-int4,30,False,266,Fifi Cooper,medium,0.19178082191780824
llama3.1_8b,gptq-int4,0,True,0,Charmion King,medium,0.0
llama3.1_8b,gptq-int4,4,False,39,Pogo (musician),medium,0.0
llama3.1_8b,gptq-int4,7,False,164,Sam Michael,medium,0.04
llama3.1_8b,gptq-int4,0,True,0,Andreea Marin,medium,0.0
llama3.1_8b,gptq-int4,0,True,0,Frank Middlemass,medium,0.0
llama3.1_8b,gptq-int4,44,False,513,Billy Snedden,medium,0.09195402298850575
llama3.1_8b,gptq-int4,0,True,0,Loo Kum Zee,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Sandra Pisani,very rare,0.0
llama3.1_8b,gptq-int4,3,False,15,Settimo Mineo,very rare,0.04347826086956522
llama3.1_8b,gptq-int4,0,True,0,Shin Jea-hwan,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Francisco Urroz,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Martha Cunz,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Mateo Correa Magallanes,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Annie Landouw,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Michael Folorunsho,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Billy Conigliaro,very rare,0.0
llama3.1_8b,gptq-int4,14,False,324,Kion Smith,very rare,0.07017543859649122
llama3.1_8b,gptq-int4,0,True,0,Rui Campos,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Grayston Burgess,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Sayaka Ando,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Michael H. Schneider Sr.,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Raffaele Maiello,very rare,0.0
llama3.1_8b,gptq-int4,63,False,562,Kaká,very freq,0.6226415094339623
llama3.1_8b,gptq-int4,62,False,619,George Washington,very freq,0.8301886792452831
llama3.1_8b,gptq-int4,59,False,633,Quincy Jones,very freq,0.7254901960784315
llama3.1_8b,gptq-int4,24,False,248,Stephanie Beatriz,very freq,0.2388059701492537
llama3.1_8b,gptq-int4,32,False,399,Eric Winter,very freq,0.15999999999999998
llama3.1_8b,gptq-int4,56,False,815,Bob Marley,very freq,0.7676767676767676
llama3.1_8b,gptq-int4,79,False,942,Fidel Castro,very freq,0.7460317460317459
llama3.1_8b,gptq-int4,77,False,699,PewDiePie,very freq,0.5499999999999999
llama3.1_8b,gptq-int4,21,False,283,Sage Stallone,very freq,0.40625
llama3.1_8b,gptq-int4,56,False,726,Idris Elba,very freq,0.6060606060606061
llama3.1_8b,gptq-int4,29,False,281,Robert Whittaker (fighter),very freq,0.1111111111111111
llama3.1_8b,gptq-int4,0,True,0,Ralph Macchio,very freq,0.0
llama3.1_8b,gptq-int4,48,False,562,Joji (musician),very freq,0.4615384615384615
llama3.1_8b,gptq-int4,52,False,597,Dr. Dre,very freq,0.631578947368421
llama3.1_8b,gptq-int4,70,False,882,Nelson Mandela,very freq,0.8135593220338984
llama3.1_8b,gptq-int4,60,False,659,Idi Amin,very freq,0.4660194174757281
llama3.1_8b,gptq-int8,0,True,0,Fumiko Kaneko,medium,0.0
llama3.1_8b,gptq-int8,26,False,249,Jeff Beukeboom,medium,0.2028985507246377
llama3.1_8b,gptq-int8,0,True,0,Marli Renfro,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,Gubby Allen,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,"Tracy Somerset, Duchess of Beaufort",medium,0.0
llama3.1_8b,gptq-int8,33,False,302,Phil Vickery (rugby union),medium,0.2105263157894737
llama3.1_8b,gptq-int8,44,False,447,Joe McGinniss,medium,0.20689655172413796
llama3.1_8b,gptq-int8,42,False,400,George Eacker,medium,0.047058823529411764
llama3.1_8b,gptq-int8,32,False,380,Yuu Watase,medium,0.24
llama3.1_8b,gptq-int8,34,False,316,Bobby Thomson,medium,0.3116883116883117
llama3.1_8b,gptq-int8,29,False,314,Fifi Cooper,medium,0.1111111111111111
llama3.1_8b,gptq-int8,0,True,0,Charmion King,medium,0.0
llama3.1_8b,gptq-int8,35,False,429,Pogo (musician),medium,0.20512820512820512
llama3.1_8b,gptq-int8,0,True,0,Sam Michael,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,Andreea Marin,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,Frank Middlemass,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,Billy Snedden,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,Loo Kum Zee,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Daniel Alexander Cameron,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Sandra Pisani,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Settimo Mineo,very rare,0.0
llama3.1_8b,gptq-int8,22,False,250,Shin Jea-hwan,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Francisco Urroz,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Martha Cunz,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Mateo Correa Magallanes,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Annie Landouw,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Michael Folorunsho,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Billy Conigliaro,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Kion Smith,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Rui Campos,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Grayston Burgess,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Sayaka Ando,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Michael H. Schneider Sr.,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Raffaele Maiello,very rare,0.0
llama3.1_8b,gptq-int8,34,False,372,Kaká,very freq,0.4155844155844156
llama3.1_8b,gptq-int8,83,False,827,George Washington,very freq,0.7518796992481204
llama3.1_8b,gptq-int8,66,False,625,Quincy Jones,very freq,0.7339449541284403
llama3.1_8b,gptq-int8,34,False,403,Stephanie Beatriz,very freq,0.28571428571428575
llama3.1_8b,gptq-int8,22,False,247,Eric Winter,very freq,0.12307692307692308
llama3.1_8b,gptq-int8,75,False,802,Bob Marley,very freq,0.7804878048780487
llama3.1_8b,gptq-int8,78,False,786,Fidel Castro,very freq,0.7519999999999999
llama3.1_8b,gptq-int8,59,False,605,PewDiePie,very freq,0.5294117647058824
llama3.1_8b,gptq-int8,29,False,314,Sage Stallone,very freq,0.25
llama3.1_8b,gptq-int8,70,False,681,Idris Elba,very freq,0.5663716814159292
llama3.1_8b,gptq-int8,32,False,312,Robert Whittaker (fighter),very freq,0.31999999999999995
llama3.1_8b,gptq-int8,33,False,385,Ralph Macchio,very freq,0.5
llama3.1_8b,gptq-int8,57,False,578,Joji (musician),very freq,0.44
llama3.1_8b,gptq-int8,65,False,623,Dr. Dre,very freq,0.5555555555555556
llama3.1_8b,gptq-int8,0,True,0,Nelson Mandela,very freq,0.0
llama3.1_8b,gptq-int8,72,False,695,Idi Amin,very freq,0.6086956521739131
qwen2.5_32b,awq-int4,36,False,454,Fumiko Kaneko,medium,0.025316455696202528
qwen2.5_32b,awq-int4,2,False,101,Jeff Beukeboom,medium,0.08888888888888888
qwen2.5_32b,awq-int4,0,True,0,Marli Renfro,medium,0.0
qwen2.5_32b,awq-int4,35,False,442,Gubby Allen,medium,0.15384615384615385
qwen2.5_32b,awq-int4,35,False,411,"Tracy Somerset, Duchess of Beaufort",medium,0.10256410256410256
qwen2.5_32b,awq-int4,41,False,464,Phil Vickery (rugby union),medium,0.11904761904761905
qwen2.5_32b,awq-int4,33,False,424,Joe McGinniss,medium,0.2631578947368421
qwen2.5_32b,awq-int4,2,False,107,George Eacker,medium,0.0
qwen2.5_32b,awq-int4,24,False,322,Yuu Watase,medium,0.3582089552238806
qwen2.5_32b,awq-int4,34,False,352,Bobby Thomson,medium,0.3116883116883117
qwen2.5_32b,awq-int4,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_32b,awq-int4,29,False,356,Charmion King,medium,0.027777777777777776
qwen2.5_32b,awq-int4,33,False,417,Pogo (musician),medium,0.15789473684210528
qwen2.5_32b,awq-int4,0,True,0,Sam Michael,medium,0.0
qwen2.5_32b,awq-int4,35,False,413,Andreea Marin,medium,0.05128205128205128
qwen2.5_32b,awq-int4,32,False,527,Frank Middlemass,medium,0.026666666666666665
qwen2.5_32b,awq-int4,9,False,217,Billy Snedden,medium,0.07692307692307693
qwen2.5_32b,awq-int4,28,False,404,Loo Kum Zee,very rare,0.0
qwen2.5_32b,awq-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_32b,awq-int4,31,False,419,Sandra Pisani,very rare,0.027027027027027025
qwen2.5_32b,awq-int4,28,False,395,Settimo Mineo,very rare,0.0
qwen2.5_32b,awq-int4,30,False,312,Shin Jea-hwan,very rare,0.0273972602739726
qwen2.5_32b,awq-int4,0,True,0,Francisco Urroz,very rare,0.0
qwen2.5_32b,awq-int4,26,False,347,Martha Cunz,very rare,0.14492753623188406
qwen2.5_32b,awq-int4,36,False,433,Mateo Correa Magallanes,very rare,0.025316455696202528
qwen2.5_32b,awq-int4,17,False,319,Annie Landouw,very rare,0.0
qwen2.5_32b,awq-int4,0,True,0,Michael Folorunsho,very rare,0.0
qwen2.5_32b,awq-int4,30,False,401,Billy Conigliaro,very rare,0.0547945205479452
qwen2.5_32b,awq-int4,0,True,0,Kion Smith,very rare,0.0
qwen2.5_32b,awq-int4,16,False,476,Rui Campos,very rare,0.0
qwen2.5_32b,awq-int4,11,False,442,Grayston Burgess,very rare,0.0
qwen2.5_32b,awq-int4,30,False,425,Sayaka Ando,very rare,0.0
qwen2.5_32b,awq-int4,16,False,451,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_32b,awq-int4,25,False,298,Raffaele Maiello,very rare,0.05882352941176471
qwen2.5_32b,awq-int4,39,False,483,Kaká,very freq,0.5365853658536586
qwen2.5_32b,awq-int4,53,False,586,George Washington,very freq,0.8124999999999999
qwen2.5_32b,awq-int4,57,False,538,Quincy Jones,very freq,0.5599999999999999
qwen2.5_32b,awq-int4,33,False,434,Stephanie Beatriz,very freq,0.39473684210526316
qwen2.5_32b,awq-int4,0,True,0,Eric Winter,very freq,0.0
qwen2.5_32b,awq-int4,46,False,480,Bob Marley,very freq,0.8089887640449438
qwen2.5_32b,awq-int4,51,False,507,Fidel Castro,very freq,0.8085106382978724
qwen2.5_32b,awq-int4,37,False,393,PewDiePie,very freq,0.375
qwen2.5_32b,awq-int4,21,False,303,Sage Stallone,very freq,0.53125
qwen2.5_32b,awq-int4,41,False,460,Idris Elba,very freq,0.4761904761904762
qwen2.5_32b,awq-int4,40,False,475,Robert Whittaker (fighter),very freq,0.3132530120481927
qwen2.5_32b,awq-int4,47,False,468,Ralph Macchio,very freq,0.5777777777777778
qwen2.5_32b,awq-int4,45,False,529,Joji (musician),very freq,0.18181818181818182
qwen2.5_32b,awq-int4,49,False,541,Dr. Dre,very freq,0.5652173913043479
qwen2.5_32b,awq-int4,55,False,598,Nelson Mandela,very freq,0.7959183673469388
qwen2.5_32b,awq-int4,59,False,556,Idi Amin,very freq,0.5098039215686275
qwen2.5_32b,bf16,34,False,516,Fumiko Kaneko,medium,0.1038961038961039
qwen2.5_32b,bf16,2,False,107,Jeff Beukeboom,medium,0.08888888888888888
qwen2.5_32b,bf16,0,True,0,Marli Renfro,medium,0.0
qwen2.5_32b,bf16,33,False,407,Gubby Allen,medium,0.10526315789473685
qwen2.5_32b,bf16,44,False,541,"Tracy Somerset, Duchess of Beaufort",medium,0.16091954022988506
qwen2.5_32b,bf16,34,False,434,Phil Vickery (rugby union),medium,0.18181818181818182
qwen2.5_32b,bf16,51,False,506,Joe McGinniss,medium,0.29787234042553196
qwen2.5_32b,bf16,12,False,232,George Eacker,medium,0.10909090909090909
qwen2.5_32b,bf16,57,False,593,Yuu Watase,medium,0.5399999999999999
qwen2.5_32b,bf16,43,False,420,Bobby Thomson,medium,0.3488372093023256
